date,gdp,gdp_growth,entropy,volatility,year,crisis,crisis_next_4q,entropy_std,volatility_std
2000-01-01,388947.0,0.042574184972502094,2.2482634528952956,0.013514078363252892,2000,0,0.0,0.02433508673963661,-0.4728160197125979
2000-04-01,391450.6,0.04504094194231811,2.2822719078120524,0.015137675671218103,2000,0,0.0,0.3371468196752797,-0.4071121267015293
2000-07-01,394898.1,0.04328725040837389,2.2728410782112722,0.01615880982500769,2000,0,0.0,0.2504015042041196,-0.3657887709276623
2000-10-01,398693.3,0.037468139668925815,2.2709343168088516,0.01607520385707891,2000,0,0.0,0.23286300267425133,-0.3691721453302498
2001-01-01,402065.6,0.03372850285514484,2.2716021670087194,0.01619399359869869,2001,0,0.0,0.2390059273932197,-0.3643649505684032
2001-04-01,401741.8,0.026289907334412055,2.271371227486541,0.016112954489429322,2001,0,0.0,0.23688173232723403,-0.3676444490863085
2001-07-01,400019.0,0.01296764912264714,2.277217442179586,0.01634034387671101,2001,0,0.0,0.29065555279986577,-0.3584424333521653
2001-10-01,399425.2,0.001835746926271531,2.268819906786845,0.015871010200907,2001,0,0.0,0.21341453714591807,-0.3774354739726656
2002-01-01,400015.5,-0.005098919181347417,2.228334244801106,0.017554172076844093,2002,0,0.0,-0.158974920587596,-0.30932111625949676
2002-04-01,401291.5,-0.0011208691751766198,2.2761383601482894,0.01837706331887057,2002,0,0.0,0.2807300939392424,-0.27602027382732175
2002-07-01,401757.8,0.00434679352730738,2.2420203738307363,0.019129408760663266,2002,0,0.0,-0.033089115148370915,-0.24557428566732445
2002-10-01,404150.1,0.011829248630281564,2.21111767962436,0.018985466041384038,2002,0,0.0,-0.3173338816553539,-0.2513993735637176
2003-01-01,402564.6,0.006372503065506185,2.192374137502446,0.01811870436672841,2003,0,0.0,-0.4897380648756645,-0.2864755689098657
2003-04-01,401630.9,0.0008457692226224722,2.168634478145332,0.016565089095810837,2003,0,0.0,-0.708096823042641,-0.34934742207194175
2003-07-01,400714.4,-0.0025970871007356955,2.135801291272695,0.01445065200813585,2003,0,0.0,-1.0100983726152102,-0.4349146667980026
2003-10-01,404649.0,0.0012344423519876635,2.0935125854031433,0.011876011489602772,2003,0,0.0,-1.399072332150851,-0.5391054685083514
2004-01-01,406079.7,0.008731766280492659,2.1040288397027913,0.008610719047643585,2004,0,0.0,-1.3023432175963428,-0.6712456391059577
2004-04-01,407317.1,0.014157775211020684,2.1826242539057423,0.006362720402356727,2004,0,0.0,-0.579418057432542,-0.7622178658732367
2004-07-01,407719.6,0.017481777545304,2.2472670345863492,0.007011848579920536,2004,0,0.0,0.015169973572535958,-0.7359488839527294
2004-10-01,408628.8,0.009835190498431956,2.2285142707116963,0.007080712750767679,2004,0,0.0,-0.15731903186219096,-0.7331620820213396
2005-01-01,408009.3,0.0047517765601186035,2.2421285685742194,0.006263949014229869,2005,0,0.0,-0.03209393364758464,-0.7662149559683016
2005-04-01,411343.4,0.009884927492609608,2.2202052471824905,0.005868269737275278,2005,0,0.0,-0.23374591028215816,-0.7822273432469571
2005-07-01,413569.9,0.014348831893291392,2.2847154839222905,0.006124757009187971,2005,0,0.0,0.35962297389853753,-0.7718477915011042
2005-10-01,415456.1,0.01670782871887644,2.290817612563443,0.006544295696795292,2005,0,0.0,0.4157507056495813,-0.7548698592827376
2006-01-01,416851.3,0.021671074654425748,2.2819589320434774,0.00751469098632381,2006,0,0.0,0.3342680504758432,-0.7155998087789383
2006-04-01,418171.5,0.016599512718570297,2.270662343817223,0.007185738441810835,2006,0,0.0,0.23036137938582738,-0.7289118921904872
