date,entropy_std,country
1980-07-01,-0.33304119331190174,DE
1980-10-01,-0.3167082883960674,DE
1981-01-01,-0.2268429049797699,DE
1981-04-01,-0.33930969479375594,DE
1981-07-01,-0.33930969479375567,DE
1981-10-01,-0.35385030414592533,DE
1982-01-01,-0.35385030414592533,DE
1982-04-01,-0.3165021219385881,DE
1982-07-01,-0.28055202830068504,DE
1982-10-01,-0.11559797892801331,DE
1983-01-01,-0.07320855156276874,DE
1983-04-01,0.05165357910345959,DE
1983-07-01,0.0004939512243673172,DE
1983-10-01,0.0004939512243673172,DE
1984-01-01,0.014512586711635944,DE
1984-04-01,0.0004939512243685233,DE
1984-07-01,-0.20407304330738185,DE
1984-10-01,-0.17336192681008125,DE
1985-01-01,-0.1724056118556231,DE
1985-04-01,-0.1724056118556231,DE
1985-07-01,-0.2846191386143627,DE
1985-10-01,-0.44333278724577635,DE
1986-01-01,-0.4912554931448772,DE
1986-04-01,-0.5424042821022707,DE
1986-07-01,-0.5669334868016402,DE
1986-10-01,-0.5744421229760416,DE
1987-01-01,-0.5884100942615176,DE
1987-04-01,-0.5646099530524672,DE
1987-07-01,-0.53933668736929,DE
1987-10-01,-0.5942121254326697,DE
1988-01-01,-0.5697194834014149,DE
1988-04-01,-0.5369542854136288,DE
1988-07-01,-0.5120979196671048,DE
1988-10-01,-0.4530724077980042,DE
1989-01-01,-0.449218468731289,DE
1989-04-01,-0.4365072105643733,DE
1989-07-01,-0.4111153808964838,DE
1989-10-01,-0.4901756925896178,DE
1990-01-01,-0.5078393086473976,DE
1990-04-01,-0.5273525893101604,DE
1990-07-01,-0.5734969955175803,DE
1990-10-01,-0.6053360932219056,DE
1991-01-01,-0.6012803275726141,DE
1991-04-01,-0.5897998002449952,DE
1991-07-01,-0.514305978016119,DE
1991-10-01,-0.5787523221479843,DE
1992-01-01,-0.5610270616600544,DE
1992-04-01,-0.5816747431029551,DE
1992-07-01,-0.6240814020897962,DE
1992-10-01,-0.6273774113697619,DE
1993-01-01,-0.6286214694759923,DE
1993-04-01,-0.597690266477265,DE
1993-07-01,-0.5580755268926336,DE
1993-10-01,-0.5660424453055174,DE
1994-01-01,-0.4941506714897493,DE
1994-04-01,-0.5028224724899356,DE
1994-07-01,-0.5492127438609852,DE
1994-10-01,-0.5584983986308607,DE
1995-01-01,-0.618570558616734,DE
1995-04-01,-0.6186601246877731,DE
1995-07-01,-0.6236089198781423,DE
1995-10-01,-0.615956433433329,DE
1996-01-01,-0.5816411912062708,DE
1996-04-01,-0.5276521861594445,DE
1996-07-01,-0.5032490965936579,DE
1996-10-01,-0.20181332653210984,DE
1997-01-01,-0.47729911555185134,DE
1997-04-01,-0.5061540013058587,DE
1997-07-01,-0.5218736813479085,DE
1997-10-01,-0.5008337526805433,DE
1998-01-01,-0.5231002635413045,DE
1998-04-01,-0.5120346495120336,DE
1998-07-01,-0.5225309642404605,DE
1998-10-01,-0.5459460256920199,DE
1999-01-01,-0.5459460256920199,DE
1999-04-01,-0.5435530636418323,DE
1999-07-01,-0.5372131466520039,DE
1999-10-01,-0.5435530636418328,DE
2000-01-01,-0.5073710292963938,DE
2000-04-01,-0.5043914982629307,DE
2000-07-01,-0.5609738956966926,DE
2000-10-01,-0.48204746537420573,DE
2001-01-01,-0.48204746537420573,DE
2001-04-01,-0.47284656710397377,DE
2001-07-01,-0.49382769190499537,DE
2001-10-01,-0.4858292322644457,DE
2002-01-01,-0.49382769190499537,DE
2002-04-01,-0.607814146731939,DE
2002-07-01,-0.5906120074886514,DE
2002-10-01,-0.6316547518064316,DE
2003-01-01,-0.6405343929723535,DE
2003-04-01,-0.6505571791192422,DE
2003-07-01,-0.6564938189718129,DE
2003-10-01,-0.6731027340656033,DE
2004-01-01,-0.6477824869883475,DE
2004-04-01,-0.6477824869883475,DE
2004-07-01,-0.6199006388430359,DE
2004-10-01,-0.6233411081891477,DE
2005-01-01,-0.5919543445303358,DE
2005-04-01,-0.5710306959953048,DE
2005-07-01,-0.5630509579804803,DE
2005-10-01,-0.5788570350509954,DE
2006-01-01,-0.5736570634166551,DE
2006-04-01,-0.5684570917823152,DE
2006-07-01,-0.5736570634166552,DE
2006-10-01,-0.6129123638618126,DE
2007-01-01,-0.6235934590530886,DE
2007-04-01,-0.6315859856475777,DE
2007-07-01,-0.6515531268218874,DE
2007-10-01,-0.657431478899948,DE
2008-01-01,-0.6649083611230893,DE
2008-04-01,-0.6644800343986043,DE
2008-07-01,-0.651985965081053,DE
2008-10-01,-0.651140562682148,DE
2009-01-01,-0.6368973211813973,DE
2009-04-01,-0.6292598361373879,DE
2009-07-01,-0.6292598361373877,DE
2009-10-01,-0.6292598361373877,DE
2010-01-01,-0.6298161949712386,DE
2010-04-01,-0.6341116601495844,DE
2010-07-01,-0.6296783102859677,DE
2010-10-01,-0.6296783102859677,DE
2011-01-01,-0.6308931259189595,DE
2011-04-01,-0.6296783102859675,DE
2011-07-01,-0.6261521662560673,DE
2011-10-01,-0.6261521662560672,DE
2012-01-01,-0.6274118511497477,DE
2012-04-01,-0.5673367606157187,DE
2012-07-01,-0.5673367606157187,DE
2012-10-01,-0.5673367606157187,DE
2013-01-01,-0.5673367606157188,DE
2013-04-01,-0.4832335041274766,DE
2013-07-01,-0.5718652981464053,DE
2013-10-01,-0.6082091942628033,DE
2014-01-01,-0.6087538001229508,DE
2014-04-01,-0.5928657269895315,DE
2014-07-01,-0.5881851613784622,DE
2014-10-01,-0.6147306854737136,DE
2015-01-01,-0.6635350448736618,DE
2015-04-01,-0.6613173677216752,DE
2015-07-01,-0.6613173677216752,DE
2015-10-01,-0.6604803193387411,DE
2016-01-01,-0.6582626421867547,DE
2016-04-01,-0.6149437831231036,DE
2016-07-01,-0.5636931799330719,DE
2016-10-01,-0.5521048749091463,DE
2017-01-01,-0.4755045103982233,DE
2017-04-01,-0.5834332261685603,DE
2017-07-01,-0.6228680985693028,DE
2017-10-01,-0.629193916023637,DE
2018-01-01,-0.6433853253762327,DE
2018-04-01,-0.6407078501004007,DE
2018-07-01,-0.6433853253762327,DE
2018-10-01,-0.6364449443965265,DE
2019-01-01,-0.5870431300834339,DE
2019-04-01,-0.4947588710520818,DE
2019-07-01,-0.455942454609043,DE
2019-10-01,-0.44602180216380866,DE
2020-01-01,-0.3851976493592519,DE
2020-04-01,-0.5051573869460887,DE
2020-07-01,-0.6093250206721861,DE
2020-10-01,-0.6474617089840535,DE
2021-01-01,-0.64482953704245,DE
2021-04-01,-0.64482953704245,DE
2021-07-01,-0.6384521281140273,DE
2021-10-01,-0.6395944978658171,DE
2022-01-01,-0.611378430714683,DE
2022-04-01,-0.5625299372984905,DE
2022-07-01,-0.6108663860455595,DE
2022-10-01,-0.6053453310927435,DE
2023-01-01,-0.6141947535341293,DE
2023-04-01,-0.6217424075973144,DE
2023-07-01,-0.6181315151860627,DE
2023-10-01,-0.635642803098998,DE
2024-01-01,-0.6398018356877095,DE
2024-04-01,-0.6447009572024492,DE
2024-07-01,-0.5772161706416311,DE
2024-10-01,-0.5736621268302803,DE
2025-01-01,-0.5736621268302806,DE
2025-04-01,-0.6433451226928686,DE
1971-10-01,2.654119316813645,ES
1972-01-01,2.665031829668558,ES
1972-04-01,3.3049989157430337,ES
1972-07-01,2.639295432788397,ES
1972-10-01,2.4999874315109682,ES
1973-01-01,2.4357285188321858,ES
1973-04-01,2.6837147276214086,ES
1973-07-01,2.1808679405121687,ES
1973-10-01,2.308946705706306,ES
1974-01-01,2.296638534350461,ES
1974-04-01,2.1787387202080644,ES
1974-07-01,1.8127384883856037,ES
1974-10-01,1.9050215385215885,ES
1975-01-01,1.8859006512167928,ES
1975-04-01,1.8340274569042603,ES
1975-07-01,1.5829992913023105,ES
1975-10-01,1.656859289589185,ES
1976-01-01,1.6787839975038947,ES
1976-04-01,1.5772051566808838,ES
1976-07-01,1.5819847521195671,ES
1976-10-01,1.401739544715137,ES
1977-01-01,1.3465819814088804,ES
1977-04-01,1.2611319906757168,ES
1977-07-01,1.110178986016419,ES
1977-10-01,1.1455366492785684,ES
1978-01-01,1.218822512486401,ES
1978-04-01,1.186791407545102,ES
1978-07-01,1.3115527930054194,ES
1978-10-01,1.268192715350738,ES
1979-01-01,1.259993703635598,ES
1979-04-01,1.2175243510180178,ES
1979-07-01,1.2575139107728426,ES
1979-10-01,1.0841885911529314,ES
1980-01-01,0.8861092390070805,ES
1980-04-01,0.928935978323944,ES
1980-07-01,0.8916867248272344,ES
1980-10-01,0.7667920319148428,ES
1981-01-01,0.7474777070407145,ES
1981-04-01,0.6537814424426058,ES
1981-07-01,0.6156817688028013,ES
1981-10-01,0.4328757991329058,ES
1982-01-01,0.44361423860735416,ES
1982-04-01,0.37969390643572765,ES
1982-07-01,0.2871345232154111,ES
1982-10-01,0.2527153215781103,ES
1983-01-01,0.26456177203437076,ES
1983-04-01,0.17199117268309255,ES
1983-07-01,0.32685804448975964,ES
1983-10-01,0.3035203556312882,ES
1984-01-01,0.39149966506557543,ES
1984-04-01,0.3756237377381242,ES
1984-07-01,0.5537538523332214,ES
1984-10-01,0.46689196104763364,ES
1985-01-01,0.5630025406730568,ES
1985-04-01,0.5529639599558388,ES
1985-07-01,0.9167873603181792,ES
1985-10-01,0.6557232707773983,ES
1986-01-01,0.8079461969260622,ES
1986-04-01,0.5942844675965187,ES
1986-07-01,1.1346964447571193,ES
1986-10-01,0.5783397780481535,ES
1987-01-01,0.5388579019849595,ES
1987-04-01,0.593860819782156,ES
1987-07-01,0.5642582238138283,ES
1987-10-01,0.12132047814490118,ES
1988-01-01,0.16557242101287178,ES
1988-04-01,0.05796557120150869,ES
1988-07-01,0.058436607603125336,ES
1988-10-01,-0.26112538376363037,ES
1989-01-01,-0.26032754727370533,ES
1989-04-01,-0.4012734856913361,ES
1989-07-01,-0.38267238152622235,ES
1989-10-01,-0.41257950836642765,ES
1990-01-01,-0.4381785611278927,ES
1990-04-01,-0.5227681643376867,ES
1990-07-01,-0.398553717908247,ES
1990-10-01,-0.4317308393308893,ES
1991-01-01,-0.361153007525859,ES
1991-04-01,-0.38547725881395395,ES
1991-07-01,-0.37540682473314846,ES
1991-10-01,-0.36540119682186645,ES
1992-01-01,-0.25849091243343664,ES
1992-04-01,-0.2923701937919626,ES
1992-07-01,-0.28734516840200147,ES
1992-10-01,-0.30012285626773927,ES
1993-01-01,-0.17671686289830119,ES
1993-04-01,-0.14879315163466922,ES
1993-07-01,-0.07181450459617517,ES
1993-10-01,-0.09817770236537425,ES
1994-01-01,0.05523438510697398,ES
1994-04-01,0.26928635683279617,ES
1994-07-01,0.5249879765164441,ES
1994-10-01,0.6601670542872745,ES
1995-01-01,0.9529690823699509,ES
1995-04-01,0.45513314738386834,ES
1995-07-01,0.4679365863457105,ES
1995-10-01,0.7298190641662801,ES
1996-01-01,0.6678089664480282,ES
1996-04-01,0.23888165828561242,ES
1996-07-01,0.4277539693475272,ES
1996-10-01,0.05561547663216733,ES
1997-01-01,-0.07178955145851462,ES
1997-04-01,-0.15763509201382758,ES
1997-07-01,-0.25742727205874677,ES
1997-10-01,-0.437304910197574,ES
1998-01-01,-0.4647997774454662,ES
1998-04-01,-0.6044033373425787,ES
1998-07-01,-0.632506648589535,ES
1998-10-01,-0.688180590936288,ES
1999-01-01,-0.8090925612382033,ES
1999-04-01,-0.9282213307518755,ES
1999-07-01,-0.9564640860611051,ES
1999-10-01,-0.976472285276407,ES
2000-01-01,-1.0051185091349664,ES
2000-04-01,-1.0478236191999224,ES
2000-07-01,-1.0724722538450744,ES
2000-10-01,-1.0590280445977338,ES
2001-01-01,-1.048487482089796,ES
2001-04-01,-1.0478384808518808,ES
2001-07-01,-1.0726613242517706,ES
2001-10-01,-1.050944016989223,ES
2002-01-01,-1.0405091729561033,ES
2002-04-01,-1.0200775367559165,ES
2002-07-01,-1.0170577539621148,ES
2002-10-01,-1.0266381815232524,ES
2003-01-01,-1.0120749896866443,ES
2003-04-01,-1.0063722608656924,ES
2003-07-01,-1.0089951526443424,ES
2003-10-01,-1.0586126795782527,ES
2004-01-01,-1.073873900869201,ES
2004-04-01,-1.1033361193093258,ES
2004-07-01,-1.1144458184334483,ES
2004-10-01,-1.1325751180239396,ES
2005-01-01,-1.153173863146602,ES
2005-04-01,-1.179284953092642,ES
2005-07-01,-1.1682305935903388,ES
2005-10-01,-1.1885592828529183,ES
2006-01-01,-1.2068785212247504,ES
2006-04-01,-1.217392066770329,ES
2006-07-01,-1.2214498870282697,ES
2006-10-01,-1.234574975852467,ES
2007-01-01,-1.2375522143384015,ES
2007-04-01,-1.2490759285465416,ES
2007-07-01,-1.2469057454663595,ES
2007-10-01,-1.2394515242727144,ES
2008-01-01,-1.2206735690878303,ES
2008-04-01,-1.2154267292351921,ES
2008-07-01,-1.1945569985172448,ES
2008-10-01,-1.1695321264249428,ES
2009-01-01,-1.0756383113567825,ES
2009-04-01,-1.0267946833562422,ES
2009-07-01,-0.9387175660909387,ES
2009-10-01,-0.926624242042414,ES
2010-01-01,-0.6159838415831348,ES
2010-04-01,-0.5597730701568201,ES
2010-07-01,-0.30591884914119793,ES
2010-10-01,-0.17171432845374174,ES
2011-01-01,-0.230967677495088,ES
2011-04-01,-0.25473636021805884,ES
2011-07-01,-0.4452154050125605,ES
2011-10-01,-0.648580815215797,ES
