date,gdp,gdp_growth,entropy,volatility,year,crisis,crisis_next_4q,entropy_std,volatility_std
2000-01-01,138217.0,0.046127646691517254,2.255005691600214,0.005263831381019061,2000,0,0.0,0.21498180015816293,-0.9061608981005772
2000-04-01,139650.1,0.046350326679853726,2.2648828752406813,0.005070831432568375,2000,0,0.0,0.29646093802372586,-0.9185446600435456
2000-07-01,140820.3,0.04099664016499771,2.290620670389248,0.005199903584559865,2000,0,0.0,0.508777873255529,-0.9102627987448226
2000-10-01,142295.8,0.039426319080427596,2.274554835117192,0.005592955193161443,2000,0,0.0,0.3762471383105855,-0.8850428046914748
2001-01-01,142989.4,0.03452831417264157,2.203407596451248,0.005907576992070052,2001,0,0.0,-0.21066264073472718,-0.8648552269691508
2001-04-01,143482.9,0.027445737597037168,2.291120051810943,0.007517416441134467,2001,0,0.0,0.5128973843618183,-0.7615605439205329
2001-07-01,143757.7,0.020859208509000693,2.3374633174849433,0.009823773090619223,2001,0,0.0,0.895193539869329,-0.6135741225143148
2001-10-01,143870.5,0.011066384250273176,2.332946676861888,0.013094422463132624,2001,0,0.0,0.857934742482252,-0.40371425698966584
2002-01-01,143614.4,0.004370953371368724,2.3377180530407458,0.01627215503362685,2002,0,0.0,0.8972949114977204,-0.1998163596724922
2002-04-01,143854.4,0.002589158708110828,2.309235463269657,0.018354980957930603,2002,0,0.0,0.6623355401624882,-0.06617269488254318
2002-07-01,143969.7,0.001474703615875983,2.2375677420534354,0.01912319149469398,2002,0,0.0,0.07113218199438584,-0.016880783222844024
2002-10-01,144120.6,0.0017383688803473962,2.1626018978798367,0.018221989069124762,2002,0,0.0,-0.5472781437591651,-0.07470606447428728
2003-01-01,144451.3,0.005827410064728866,2.0641668517403358,0.017277567153559027,2003,0,0.0,-1.3592912627968181,-0.13530450644266262
2003-04-01,143728.9,-0.0008724098811020431,1.997684400170781,0.015991367728944304,2003,0,0.0,-1.90772015044886,-0.21783296105352778
2003-07-01,143750.1,-0.0015253209529505485,2.0316279104224786,0.014543115955499697,2003,0,0.0,-1.6277124020753162,-0.31075943766552794
2003-10-01,144648.1,0.003660129086334729,1.9718496447223888,0.011888619633200967,2003,0,0.0,-2.1208369332814088,-0.48108409732331103
2004-01-01,145992.1,0.010666570671222786,1.9700501518742755,0.008898129450164206,2004,0,0.0,-2.1356813597086757,-0.6729676642195686
2004-04-01,146659.5,0.020389775473130367,2.047760381304497,0.007579485669282835,2004,0,0.0,-1.4946319748042491,-0.757577897543974
2004-07-01,146857.9,0.021619463221242974,2.0946787856252476,0.007710755848348822,2004,0,0.0,-1.1075913695835258,-0.7491550007462612
2004-10-01,147202.2,0.017657335284735787,2.0898919170695964,0.008261225712491448,2004,0,0.0,-1.1470793387443157,-0.7138343293728059
2005-01-01,147571.1,0.010815653723728946,2.0763645290537944,0.008263005332987659,2005,0,0.0,-1.2586698440159543,-0.7137201407590222
2005-04-01,148924.5,0.015443936465077357,2.1008729491357934,0.008353615465039528,2005,0,0.0,-1.0564943037590284,-0.7079061790768616
2005-07-01,150733.2,0.02638809352442073,2.14100683662073,0.009372057560267337,2005,0,0.0,-0.7254207234250025,-0.6425582628662944
2005-10-01,151752.5,0.030911902131897318,2.1716552543478276,0.0104746455980894,2005,0,0.0,-0.4725949439065983,-0.5718111570190513
2006-01-01,152627.6,0.03426483911822853,2.203373510062046,0.011742083706766621,2006,0,0.0,-0.2109438271241085,-0.4904865144929661
2006-04-01,155110.5,0.04153782621395408,2.2135265328047025,0.012622113105043888,2006,0,0.0,-0.1271892296686363,-0.43401979178881966
2006-07-01,155904.2,0.03430564732918828,2.2798594174724403,0.011424088033766398,2006,0,0.0,0.42000584653908396,-0.5108905754522622
2006-10-01,157257.6,0.03627683234213608,2.277275402827343,0.010420818610551724,2006,0,0.0,0.39868972109499373,-0.5752649434325955
2007-01-01,159034.1,0.04197471492705129,2.179464597497046,0.010418901226410766,2007,0,1.0,-0.408173893305928,-0.5753879715937191
2007-04-01,160011.8,0.031598763462176827,2.26681207790779,0.01021095684150829,2007,0,1.0,0.31237537029568774,-0.5887306371264368
2007-07-01,161774.8,0.0376551754218295,2.2863627429889912,0.010268318715792304,2007,0,1.0,0.47365326017800125,-0.5850500361654619
2007-10-01,164127.9,0.043688190586655296,2.3009757799242574,0.010195600768541807,2007,0,1.0,0.5941995306963448,-0.5897159532030594
2008-01-01,165277.8,0.039260133518534523,2.329807639753721,0.007838584583809522,2008,1,0.0,0.8320401103065789,-0.7409529227554451
2008-04-01,165396.5,0.033651893172878644,2.3666675322050517,0.005116298657393041,2008,1,0.0,1.13610575979467,-0.9156272743501501
2008-07-01,164952.2,0.019640883499778772,2.3180892809414875,0.006458492156662019,2008,1,0.0,0.7353726990307331,-0.829505983076366
2008-10-01,163137.5,-0.006034318357817203,2.3690372949985017,0.013623297846778546,2008,1,0.0,1.155654472908104,-0.36977918653424185
2009-01-01,159410.6,-0.0354990204371064,2.385645582432548,0.023801002698422617,2009,0,0.0,1.2926600193075193,0.28326903974940293
2009-04-01,157931.7,-0.04513275673910866,2.373824371441699,0.030912365132800483,2009,0,0.0,1.1951441569806198,0.7395666718703051
2009-07-01,158097.1,-0.04155809986165693,2.322000878425406,0.03504223854114745,2009,0,0.0,0.7676403577346768,1.0045582926148695
2009-10-01,159134.2,-0.024539422266492972,2.2396911734678597,0.035754060765630376,2009,0,0.0,0.08864885144812495,1.0502320715172673
2010-01-01,159139.3,-0.0017018943533241293,2.2017111145920816,0.034156508583444496,2010,0,0.0,-0.22465730604834044,0.9477257958706978
2010-04-01,160601.2,0.016902876369975228,2.1973165816592197,0.033340602028636486,2010,0,0.0,-0.26090880928296806,0.8953734889216022
2010-07-01,160742.8,0.01673465231177529,2.1989193199181747,0.03188032113984968,2010,0,0.0,-0.24768745628222272,0.8016751690942117
2010-10-01,162131.8,0.018836931344739183,2.2040079032573106,0.02960105868386073,2010,0,0.0,-0.20571057314205599,0.65542723541808
2011-01-01,163917.6,0.030025895551884618,2.215007524137879,0.0285673274011177,2011,0,0.0,-0.11497219479250101,0.589098294808233
2011-04-01,163821.0,0.02004841806910518,2.2207545116307448,0.02728427320810551,2011,0,0.0,-0.06756398580422082,0.5067716526835053
2011-07-01,163585.2,0.017682907103770962,2.2274149314702276,0.02714408704314795,2011,0,0.0,-0.01262066530946446,0.4977766653352279
2011-10-01,162722.8,0.003645182499669941,2.228001086816347,0.0271847390978285,2011,0,0.0,-0.007785336333559108,0.5003850876259992
2012-01-01,162577.0,-0.008178499441182652,2.2323057678009697,0.025199969546725508,2012,0,0.0,0.027724957711835026,0.37303316950467336
2012-04-01,162496.4,-0.008085654464323855,2.2803855404065403,0.021067815438307602,2012,0,0.0,0.42434595447290224,0.10789520858246374
2012-07-01,161720.5,-0.011398952961514941,2.341100175787522,0.016540093021577697,2012,0,0.0,0.9251948124810123,-0.18262422939008938
2012-10-01,160825.0,-0.011662778664083828,2.308843869584604,0.014706748355473842,2012,0,0.0,0.6591051946497242,-0.30026003233561316
2013-01-01,160758.1,-0.01118792941190938,2.118576479161569,0.015447660563421365,2013,0,0.0,-0.9104538517249621,-0.25271970666446053
2013-04-01,161446.6,-0.006460450816141106,2.0378765916685433,0.0154365062470762,2013,0,0.0,-1.5761656070314223,-0.25343541876368103
2013-07-01,162258.1,0.0033242538824700407,1.9718848730256502,0.014920733541514165,2013,0,0.0,-2.120546326982823,-0.28652976129400054
2013-10-01,163238.4,0.015006373387222105,1.9583496453571465,0.014589564345418951,2013,0,0.0,-2.2322015033354647,-0.3077790959192648
2014-01-01,163615.8,0.017776398203263044,1.9616273302775444,0.01282834484678469,2014,0,0.0,-2.2051631337728286,-0.42078701729689066
2014-04-01,164141.5,0.016692206587193503,1.9931248315517118,0.012422322284791693,2014,0,0.0,-1.9453330706540224,-0.44683928721488064
2014-07-01,164090.6,0.011293735104749736,2.000116986029222,0.011782815273921122,2014,0,0.0,-1.8876531955612654,-0.48787299031715914
2014-10-01,166308.9,0.018809912373559223,2.0096612598095014,0.012867641670045709,2014,0,0.0,-1.8089203069690196,-0.41826555287015943
