date,gdp,gdp_growth,entropy,volatility,year,crisis,crisis_next_4q,entropy_std,volatility_std
1997-01-01,625831.3,0.01103292251606991,2.2454395542811705,0.015892842576025645,1997,0,0.0,0.3260608885627131,-0.33801906870529386
1997-04-01,636001.4,0.03756025095851756,2.1496253803929015,0.015966709089921073,1997,0,0.0,-0.6051555651322169,-0.3327307826991057
1997-07-01,640000.7,0.03901530678922693,2.151239198628157,0.016096313845665733,1997,0,0.0,-0.5894708910077474,-0.3234520584166764
1997-10-01,651055.7,0.04406239912068899,2.1540074365670554,0.01498697950846101,1997,0,0.0,-0.5625664298843769,-0.40287204106170527
1998-01-01,653809.8,0.04470613726095185,2.1659730730868074,0.013866548525534508,1998,0,0.0,-0.4462725961649561,-0.4830864599565508
1998-04-01,660556.5,0.03860856281133973,2.179292260024666,0.013156330375524966,1998,0,0.0,-0.31682362715504747,-0.5339327298827767
1998-07-01,667630.5,0.04317151528115515,2.186290993347208,0.013335865865661243,1998,0,0.0,-0.248803047730398,-0.52107934111387
1998-10-01,676834.3,0.03959507612021529,2.1844987728579253,0.013614089145955513,1998,0,0.0,-0.26622161056448934,-0.5011606499210127
1999-01-01,681186.4,0.04187242222432275,2.185896620299271,0.013926695455248952,1999,0,0.0,-0.25263595319969734,-0.4787803928369576
1999-04-01,684572.3,0.036356920263444614,2.1962522023313475,0.012254477840524464,1999,0,0.0,-0.15199021380103175,-0.598498578316347
1999-07-01,694967.2,0.04094585253369942,2.2904146774306122,0.01104231395448891,1999,0,0.0,0.7631734052614942,-0.6852803821091095
1999-10-01,703053.8,0.038738432730137884,2.339384115706399,0.0088766344431631,1999,0,0.0,1.2391066080440751,-0.8403267224555085
2000-01-01,704742.4,0.034580843070266765,2.3939991847853115,0.0031088043096747235,2000,0,0.0,1.769909608081164,-1.253259914675434
2000-04-01,725542.5,0.05984787874122266,2.2948574406513957,0.006437271312710492,2000,0,0.0,0.8063525513436673,-1.0149667484495084
2000-07-01,732782.8,0.054413503255981155,2.168384409373932,0.007309169240893269,2000,0,0.0,-0.42283685659910947,-0.9525454242353877
2000-10-01,733701.0,0.04359154306540969,2.1619742101467025,0.007304648914119072,2000,0,0.0,-0.4851374823793794,-0.952869045583719
2001-01-01,733523.2,0.04083875186167307,2.1608795295026773,0.007309563286869426,2001,0,0.0,-0.4957766663945382,-0.9525172135115885
2001-04-01,730731.0,0.007151200653304324,2.147177755952013,0.012624240869380327,2001,0,0.0,-0.6289439886955099,-0.5720263306362624
2001-07-01,736849.1,0.00554912042149458,2.379162503185289,0.016008120252765164,2001,0,0.0,1.62571213224335,-0.3297660553630031
2001-10-01,740167.0,0.008812854282602922,2.301410626216128,0.017901289575293633,2001,0,0.0,0.8700428590961611,-0.1942293918913083
2002-01-01,746028.1,0.017047722553288125,2.2291794871242083,0.0183860378597128,2002,0,0.0,0.16802955081507767,-0.15952506602253025
2002-04-01,754361.0,0.032337481234544496,2.1939798853141586,0.0183424265288626,2002,0,0.0,-0.1740748272621353,-0.162647308815426
