date,gdp,gdp_growth,entropy,volatility,year,crisis,crisis_next_4q,entropy_std,volatility_std,country,credit_yoy,credit_std
1970-01-01,5300.652,0.003227914619529,2.436405113124121,0.0113489530264655,1970,0,0.0,0.8286544123478944,-0.656595849552352,US,0.08384698470059027,0.23531994771286724
1970-04-01,5308.164,0.0016112460787318,2.375385550829762,0.0144784125029664,1970,0,0.0,0.22443922557287557,-0.3879478508214726,US,0.07764571843466483,0.15211170693378945
1970-07-01,5357.077,0.0042134368087578,2.300958237882595,0.0169433946659843,1970,0,0.0,-0.5125393941130361,-0.1763418115119294,US,0.07770082714145521,0.152851152451366
1970-10-01,5299.672,-0.0016735247777361,2.238761177098709,0.018570478136364,1970,0,0.0,-1.1284141609149463,-0.0366650649785819,US,0.071698150306571,0.07230757345032793
1971-01-01,5443.619,0.0269715876461988,2.153343660857711,0.0205183045465336,1971,0,0.0,-1.9742176801280626,0.1305458130968477,US,0.08076098816308241,0.19391222033510505
1971-04-01,5473.059,0.0310644132321458,2.1478606453880515,0.0202481616604791,1971,0,0.0,-2.028510452667284,0.1073554358911735,US,0.08620958147901359,0.26702113794930743
1971-07-01,5518.072,0.0300527694487124,2.161251304718103,0.0184175610139772,1971,0,0.0,-1.8959162578889395,-0.0497922133597565,US,0.09248052617064118,0.35116431991205765
1971-10-01,5531.032,0.0436555318895208,2.180428648468779,0.0163860121854264,1971,0,0.0,-1.7060223632020735,-0.2241902304014936,US,0.09848993716140808,0.4317982574366783
1972-01-01,5632.649,0.0347250606627687,2.189737131447665,0.0156357071069947,1972,0,0.0,-1.6138498439278788,-0.2886000619624645,US,0.10520510092650892,0.5219019458571698
1972-04-01,5760.47,0.0525137770303589,2.2012458995754973,0.014642840655703,1972,0,0.0,-1.4998901198255756,-0.3738325396952558,US,0.1114804173420485,0.6061037873646467
1972-07-01,5814.854,0.0537836403729419,2.175924529996964,0.0168926738672949,1972,0,0.0,-1.7506221059956446,-0.1806959311815627,US,0.1126789677738933,0.6221858694172752
1972-10-01,5912.22,0.0689180608609749,2.158774196556696,0.0188848877718053,1972,0,0.0,-1.9204445618316397,-0.0096746150375445,US,0.12334556913164185,0.7653097244510226
1973-01-01,6058.544,0.075611847995499,2.143428837883083,0.0223366521985909,1973,0,0.0,-2.0723941728822517,0.2866416058017203,US,0.13440589712958917,0.913716581322445
1973-04-01,6124.506,0.0631955378640978,2.203310938276692,0.0242317316697719,1973,0,0.0,-1.4794421241726254,0.4493244304849093,US,0.13678561525799093,0.9456475048666287
1973-07-01,6092.301,0.0477134937523797,2.2888135521658555,0.0230856890124525,1973,0,0.0,-0.6327959687712592,0.3509425633730467,US,0.14411711072319244,1.044021097255532
1973-10-01,6150.131,0.0402405526181366,2.3578817943298835,0.0204012609442134,1973,0,0.0,0.051117177607019386,0.1204982218870346,US,0.1342121500723168,0.9111168942423497
1974-01-01,6097.258,0.0063899841281997,2.4336964808590404,0.0152382588898521,1974,0,0.0,0.8018335587000844,-0.3227189470083517,US,0.12262218507937694,0.7556033980629199
